"","julian_day","hr_bin","Common.name","n"
"11213",199,0,"Summer Tanager",1
"11214",199,0,"Tufted Titmouse",1
"11215",199,0,"White-breasted Nuthatch",1
"11216",199,0,"White-eyed Vireo",1
"11217",199,0,"Yellow-billed Cuckoo",1
"11218",199,0,"Yellow-throated Vireo",1
"11219",199,0,"Yellow-throated Warbler",1
"11220",199,1,"Acadian Flycatcher",1200
"11221",199,1,"American Crow",1200
"11222",199,1,"American Goldfinch",1200
"11223",199,1,"American Redstart",1200
"11224",199,1,"Barred Owl",1200
"11225",199,1,"Belted Kingfisher",1200
"11226",199,1,"Black Vulture",1100
"11227",199,1,"Black-and-white Warbler",1200
"11228",199,1,"Blue Grosbeak",1200
"11229",199,1,"Blue Jay",1199
"11230",199,1,"Blue-gray Gnatcatcher",1200
"11231",199,1,"Brown Thrasher",803
"11232",199,1,"Brown-headed Cowbird",1198
"11233",199,1,"Brown-headed Nuthatch",1178
"11234",199,1,"Carolina Chickadee",1200
"11235",199,1,"Carolina Wren",1200
"11236",199,1,"Chimney Swift",940
"11237",199,1,"Chipping Sparrow",1193
"11238",199,1,"Common Grackle",1186
"11239",199,1,"Common Yellowthroat",1200
"11240",199,1,"Downy Woodpecker",1199
"11241",199,1,"Eastern Bluebird",997
"11242",199,1,"Eastern Kingbird",887
"11243",199,1,"Eastern Phoebe",1200
"11244",199,1,"Eastern Towhee",1200
"11245",199,1,"Eastern Wood-Pewee",1200
"11246",199,1,"European Starling",55
"11247",199,1,"Fish Crow",1029
"11248",199,1,"Great Blue Heron",1157
"11249",199,1,"Great Crested Flycatcher",1200
"11250",199,1,"Hairy Woodpecker",1200
"11251",199,1,"House Finch",914
"11252",199,1,"Indigo Bunting",1200
"11253",199,1,"Killdeer",89
"11254",199,1,"Mourning Dove",1194
"11255",199,1,"Northern Cardinal",1200
"11256",199,1,"Northern Flicker",1199
"11257",199,1,"Northern Mockingbird",1066
"11258",199,1,"Northern Parula",1200
"11259",199,1,"Osprey",1183
"11260",199,1,"Ovenbird",1200
"11261",199,1,"Pileated Woodpecker",1200
"11262",199,1,"Pine Warbler",1200
"11263",199,1,"Red-bellied Woodpecker",1199
"11264",199,1,"Red-eyed Vireo",1200
"11265",199,1,"Red-headed Woodpecker",1198
"11266",199,1,"Red-shouldered Hawk",1195
"11267",199,1,"Red-tailed Hawk",1200
"11268",199,1,"Red-winged Blackbird",1155
"11269",199,1,"Ruby-throated Hummingbird",1200
"11270",199,1,"Scarlet Tanager",1199
"11271",199,1,"Summer Tanager",1200
"11272",199,1,"Tufted Titmouse",1200
"11273",199,1,"Turkey Vulture",1
"11274",199,1,"White-breasted Nuthatch",1200
"11275",199,1,"White-eyed Vireo",1200
"11276",199,1,"Yellow-billed Cuckoo",1200
"11277",199,1,"Yellow-throated Vireo",1200
"11278",199,1,"Yellow-throated Warbler",1200
"11279",199,2,"Acadian Flycatcher",1200
"11280",199,2,"American Crow",1200
"11281",199,2,"American Goldfinch",1200
"11282",199,2,"American Redstart",1200
"11283",199,2,"Barred Owl",1200
"11284",199,2,"Belted Kingfisher",1200
"11285",199,2,"Black Vulture",1185
"11286",199,2,"Black-and-white Warbler",1200
"11287",199,2,"Blue Grosbeak",1200
"11288",199,2,"Blue Jay",1200
"11289",199,2,"Blue-gray Gnatcatcher",1200
"11290",199,2,"Brown Thrasher",960
"11291",199,2,"Brown-headed Cowbird",1199
"11292",199,2,"Brown-headed Nuthatch",1196
"11293",199,2,"Carolina Chickadee",1200
"11294",199,2,"Carolina Wren",1197
"11295",199,2,"Chimney Swift",1083
"11296",199,2,"Chipping Sparrow",1196
"11297",199,2,"Common Grackle",1191
"11298",199,2,"Common Yellowthroat",1200
"11299",199,2,"Downy Woodpecker",1199
"11300",199,2,"Eastern Bluebird",1165
"11301",199,2,"Eastern Kingbird",1142
"11302",199,2,"Eastern Phoebe",1200
"11303",199,2,"Eastern Towhee",1200
"11304",199,2,"Eastern Wood-Pewee",1200
"11305",199,2,"European Starling",49
"11306",199,2,"Fish Crow",1135
"11307",199,2,"Great Blue Heron",1194
"11308",199,2,"Great Crested Flycatcher",1200
"11309",199,2,"Hairy Woodpecker",1200
"11310",199,2,"House Finch",1180
"11311",199,2,"Indigo Bunting",1200
"11312",199,2,"Killdeer",602
"11313",199,2,"Mourning Dove",1199
"11314",199,2,"Northern Cardinal",1200
"11315",199,2,"Northern Flicker",1200
"11316",199,2,"Northern Mockingbird",1141
"11317",199,2,"Northern Parula",1200
"11318",199,2,"Osprey",1184
"11319",199,2,"Ovenbird",1200
"11320",199,2,"Pileated Woodpecker",1200
"11321",199,2,"Pine Warbler",1200
"11322",199,2,"Red-bellied Woodpecker",1200
"11323",199,2,"Red-eyed Vireo",1200
"11324",199,2,"Red-headed Woodpecker",1200
"11325",199,2,"Red-shouldered Hawk",1199
"11326",199,2,"Red-tailed Hawk",1200
"11327",199,2,"Red-winged Blackbird",1179
"11328",199,2,"Ruby-throated Hummingbird",1200
"11329",199,2,"Scarlet Tanager",1200
"11330",199,2,"Summer Tanager",1200
"11331",199,2,"Tufted Titmouse",1200
"11332",199,2,"Turkey Vulture",1
"11333",199,2,"White-breasted Nuthatch",1200
"11334",199,2,"White-eyed Vireo",1200
"11335",199,2,"Yellow-billed Cuckoo",1200
"11336",199,2,"Yellow-throated Vireo",1200
"11337",199,2,"Yellow-throated Warbler",1200
"11338",199,3,"Acadian Flycatcher",1199
"11339",199,3,"American Crow",1199
"11340",199,3,"American Goldfinch",1193
"11341",199,3,"American Redstart",1199
"11342",199,3,"Barred Owl",1194
"11343",199,3,"Belted Kingfisher",1199
"11344",199,3,"Black Vulture",1119
"11345",199,3,"Black-and-white Warbler",1199
"11346",199,3,"Blue Grosbeak",1199
"11347",199,3,"Blue Jay",1198
"11348",199,3,"Blue-gray Gnatcatcher",1199
"11349",199,3,"Brown Thrasher",893
"11350",199,3,"Brown-headed Cowbird",1199
"11351",199,3,"Brown-headed Nuthatch",1193
"11352",199,3,"Carolina Chickadee",1198
"11353",199,3,"Carolina Wren",1178
"11354",199,3,"Chimney Swift",1181
"11355",199,3,"Chipping Sparrow",1198
"11356",199,3,"Common Grackle",1172
"11357",199,3,"Common Yellowthroat",1199
"11358",199,3,"Downy Woodpecker",1198
"11359",199,3,"Eastern Bluebird",1185
"11360",199,3,"Eastern Kingbird",1196
"11361",199,3,"Eastern Phoebe",1192
"11362",199,3,"Eastern Towhee",1199
"11363",199,3,"Eastern Wood-Pewee",1199
"11364",199,3,"European Starling",189
"11365",199,3,"Fish Crow",1062
"11366",199,3,"Great Blue Heron",1174
"11367",199,3,"Great Crested Flycatcher",1199
"11368",199,3,"Hairy Woodpecker",1197
"11369",199,3,"House Finch",1111
"11370",199,3,"Indigo Bunting",1199
"11371",199,3,"Killdeer",720
"11372",199,3,"Mourning Dove",1193
"11373",199,3,"Northern Cardinal",1199
"11374",199,3,"Northern Flicker",1199
"11375",199,3,"Northern Mockingbird",1045
"11376",199,3,"Northern Parula",1199
"11377",199,3,"Osprey",1183
"11378",199,3,"Ovenbird",1199
"11379",199,3,"Pileated Woodpecker",1199
"11380",199,3,"Pine Warbler",1199
"11381",199,3,"Red-bellied Woodpecker",1199
"11382",199,3,"Red-eyed Vireo",1183
"11383",199,3,"Red-headed Woodpecker",1197
"11384",199,3,"Red-shouldered Hawk",1174
"11385",199,3,"Red-tailed Hawk",1198
"11386",199,3,"Red-winged Blackbird",1149
"11387",199,3,"Ruby-throated Hummingbird",1197
"11388",199,3,"Scarlet Tanager",1199
"11389",199,3,"Summer Tanager",1199
"11390",199,3,"Tufted Titmouse",1198
"11391",199,3,"Turkey Vulture",41
"11392",199,3,"White-breasted Nuthatch",1193
"11393",199,3,"White-eyed Vireo",1194
"11394",199,3,"Yellow-billed Cuckoo",1199
"11395",199,3,"Yellow-throated Vireo",1197
"11396",199,3,"Yellow-throated Warbler",1199
"11397",200,0,"Acadian Flycatcher",1
"11398",200,0,"American Crow",1
"11399",200,0,"American Goldfinch",1
"11400",200,0,"American Redstart",1
"11401",200,0,"Barred Owl",1
"11402",200,0,"Belted Kingfisher",1
"11403",200,0,"Black Vulture",1
"11404",200,0,"Black-and-white Warbler",1
"11405",200,0,"Blue Grosbeak",1
"11406",200,0,"Blue Jay",1
"11407",200,0,"Blue-gray Gnatcatcher",1
"11408",200,0,"Brown Thrasher",1
"11409",200,0,"Brown-headed Cowbird",1
"11410",200,0,"Brown-headed Nuthatch",1
"11411",200,0,"Carolina Chickadee",1
"11412",200,0,"Carolina Wren",1
"11413",200,0,"Chimney Swift",1
"11414",200,0,"Chipping Sparrow",1
"11415",200,0,"Common Grackle",1
"11416",200,0,"Common Yellowthroat",1
"11417",200,0,"Downy Woodpecker",1
"11418",200,0,"Eastern Bluebird",1
"11419",200,0,"Eastern Kingbird",1
"11420",200,0,"Eastern Phoebe",1
"11421",200,0,"Eastern Towhee",1
"11422",200,0,"Eastern Wood-Pewee",1
"11423",200,0,"European Starling",1
"11424",200,0,"Fish Crow",1
"11425",200,0,"Great Blue Heron",1
"11426",200,0,"Great Crested Flycatcher",1
"11427",200,0,"Hairy Woodpecker",1
"11428",200,0,"House Finch",1
"11429",200,0,"Indigo Bunting",1
"11430",200,0,"Killdeer",1
"11431",200,0,"Mourning Dove",1
"11432",200,0,"Northern Cardinal",1
"11433",200,0,"Northern Flicker",1
"11434",200,0,"Northern Mockingbird",1
"11435",200,0,"Northern Parula",1
"11436",200,0,"Osprey",1
"11437",200,0,"Ovenbird",1
"11438",200,0,"Pileated Woodpecker",1
"11439",200,0,"Pine Warbler",1
"11440",200,0,"Red-bellied Woodpecker",1
"11441",200,0,"Red-eyed Vireo",1
"11442",200,0,"Red-headed Woodpecker",1
"11443",200,0,"Red-shouldered Hawk",1
"11444",200,0,"Red-tailed Hawk",1
"11445",200,0,"Red-winged Blackbird",1
"11446",200,0,"Ruby-throated Hummingbird",1
"11447",200,0,"Scarlet Tanager",1
"11448",200,0,"Summer Tanager",1
"11449",200,0,"Tufted Titmouse",1
"11450",200,0,"Turkey Vulture",1
"11451",200,0,"White-breasted Nuthatch",1
"11452",200,0,"White-eyed Vireo",1
"11453",200,0,"Yellow-billed Cuckoo",1
"11454",200,0,"Yellow-throated Vireo",1
"11455",200,0,"Yellow-throated Warbler",1
"11456",200,1,"Acadian Flycatcher",1200
"11457",200,1,"American Crow",1196
"11458",200,1,"American Goldfinch",1197
"11459",200,1,"American Redstart",1193
"11460",200,1,"Barred Owl",1200
"11461",200,1,"Belted Kingfisher",1200
"11462",200,1,"Black Vulture",1168
"11463",200,1,"Black-and-white Warbler",1198
"11464",200,1,"Blue Grosbeak",1200
"11465",200,1,"Blue Jay",1200
"11466",200,1,"Blue-gray Gnatcatcher",1200
"11467",200,1,"Brown Thrasher",1035
"11468",200,1,"Brown-headed Cowbird",1192
"11469",200,1,"Brown-headed Nuthatch",1186
"11470",200,1,"Carolina Chickadee",1197
"11471",200,1,"Carolina Wren",1195
"11472",200,1,"Chimney Swift",1173
"11473",200,1,"Chipping Sparrow",1147
"11474",200,1,"Common Grackle",1182
"11475",200,1,"Common Yellowthroat",1200
"11476",200,1,"Downy Woodpecker",1197
"11477",200,1,"Eastern Bluebird",1160
"11478",200,1,"Eastern Kingbird",1142
"11479",200,1,"Eastern Phoebe",1170
"11480",200,1,"Eastern Towhee",1200
"11481",200,1,"Eastern Wood-Pewee",1200
"11482",200,1,"European Starling",390
"11483",200,1,"Fish Crow",1111
"11484",200,1,"Great Blue Heron",1008
"11485",200,1,"Great Crested Flycatcher",1200
"11486",200,1,"Hairy Woodpecker",1198
"11487",200,1,"House Finch",1141
"11488",200,1,"Indigo Bunting",1200
"11489",200,1,"Killdeer",367
"11490",200,1,"Mourning Dove",1192
"11491",200,1,"Northern Cardinal",1200
"11492",200,1,"Northern Flicker",1200
"11493",200,1,"Northern Mockingbird",1160
"11494",200,1,"Northern Parula",1196
"11495",200,1,"Osprey",1196
"11496",200,1,"Ovenbird",1199
"11497",200,1,"Pileated Woodpecker",1195
"11498",200,1,"Pine Warbler",1180
"11499",200,1,"Red-bellied Woodpecker",1198
"11500",200,1,"Red-eyed Vireo",1197
"11501",200,1,"Red-headed Woodpecker",1199
"11502",200,1,"Red-shouldered Hawk",1189
"11503",200,1,"Red-tailed Hawk",1200
"11504",200,1,"Red-winged Blackbird",1119
"11505",200,1,"Ruby-throated Hummingbird",1200
"11506",200,1,"Scarlet Tanager",1197
"11507",200,1,"Summer Tanager",1200
"11508",200,1,"Tufted Titmouse",1199
"11509",200,1,"Turkey Vulture",18
"11510",200,1,"White-breasted Nuthatch",1199
"11511",200,1,"White-eyed Vireo",1199
"11512",200,1,"Yellow-billed Cuckoo",1200
"11513",200,1,"Yellow-throated Vireo",1200
"11514",200,1,"Yellow-throated Warbler",1195
"11515",200,2,"Acadian Flycatcher",1200
"11516",200,2,"American Crow",1200
"11517",200,2,"American Goldfinch",1200
"11518",200,2,"American Redstart",1200
"11519",200,2,"Barred Owl",1195
"11520",200,2,"Belted Kingfisher",1199
"11521",200,2,"Black Vulture",1194
"11522",200,2,"Black-and-white Warbler",1200
"11523",200,2,"Blue Grosbeak",1200
"11524",200,2,"Blue Jay",1200
"11525",200,2,"Blue-gray Gnatcatcher",1200
"11526",200,2,"Brown Thrasher",1034
"11527",200,2,"Brown-headed Cowbird",1200
"11528",200,2,"Brown-headed Nuthatch",1196
"11529",200,2,"Carolina Chickadee",1199
"11530",200,2,"Carolina Wren",1195
"11531",200,2,"Chimney Swift",1189
"11532",200,2,"Chipping Sparrow",1199
"11533",200,2,"Common Grackle",1191
"11534",200,2,"Common Yellowthroat",1200
"11535",200,2,"Downy Woodpecker",1197
"11536",200,2,"Eastern Bluebird",1194
"11537",200,2,"Eastern Kingbird",1181
"11538",200,2,"Eastern Phoebe",1186
"11539",200,2,"Eastern Towhee",1200
"11540",200,2,"Eastern Wood-Pewee",1200
"11541",200,2,"European Starling",247
"11542",200,2,"Fish Crow",1101
"11543",200,2,"Great Blue Heron",1099
"11544",200,2,"Great Crested Flycatcher",1199
"11545",200,2,"Hairy Woodpecker",1197
"11546",200,2,"House Finch",1175
"11547",200,2,"Indigo Bunting",1200
"11548",200,2,"Killdeer",950
"11549",200,2,"Mourning Dove",1196
"11550",200,2,"Northern Cardinal",1200
"11551",200,2,"Northern Flicker",1199
"11552",200,2,"Northern Mockingbird",1153
"11553",200,2,"Northern Parula",1200
"11554",200,2,"Osprey",1183
"11555",200,2,"Ovenbird",1200
"11556",200,2,"Pileated Woodpecker",1200
"11557",200,2,"Pine Warbler",1200
"11558",200,2,"Red-bellied Woodpecker",1200
"11559",200,2,"Red-eyed Vireo",1167
"11560",200,2,"Red-headed Woodpecker",1197
"11561",200,2,"Red-shouldered Hawk",1174
"11562",200,2,"Red-tailed Hawk",1200
"11563",200,2,"Red-winged Blackbird",1187
"11564",200,2,"Ruby-throated Hummingbird",1199
"11565",200,2,"Scarlet Tanager",1200
"11566",200,2,"Summer Tanager",1200
"11567",200,2,"Tufted Titmouse",1200
"11568",200,2,"Turkey Vulture",51
"11569",200,2,"White-breasted Nuthatch",1200
"11570",200,2,"White-eyed Vireo",1197
"11571",200,2,"Yellow-billed Cuckoo",1200
"11572",200,2,"Yellow-throated Vireo",1196
"11573",200,2,"Yellow-throated Warbler",1200
"11574",200,3,"Acadian Flycatcher",1197
"11575",200,3,"American Crow",1197
"11576",200,3,"American Goldfinch",1183
"11577",200,3,"American Redstart",1196
"11578",200,3,"Barred Owl",1174
"11579",200,3,"Belted Kingfisher",1195
"11580",200,3,"Black Vulture",1179
"11581",200,3,"Black-and-white Warbler",1195
"11582",200,3,"Blue Grosbeak",1197
"11583",200,3,"Blue Jay",1198
"11584",200,3,"Blue-gray Gnatcatcher",1198
"11585",200,3,"Brown Thrasher",888
"11586",200,3,"Brown-headed Cowbird",1196
"11587",200,3,"Brown-headed Nuthatch",1195
"11588",200,3,"Carolina Chickadee",1196
"11589",200,3,"Carolina Wren",1176
"11590",200,3,"Chimney Swift",1187
"11591",200,3,"Chipping Sparrow",1198
"11592",200,3,"Common Grackle",1188
"11593",200,3,"Common Yellowthroat",1199
"11594",200,3,"Downy Woodpecker",1196
"11595",200,3,"Eastern Bluebird",1194
"11596",200,3,"Eastern Kingbird",1194
"11597",200,3,"Eastern Phoebe",1191
"11598",200,3,"Eastern Towhee",1197
"11599",200,3,"Eastern Wood-Pewee",1199
"11600",200,3,"European Starling",781
"11601",200,3,"Fish Crow",1149
"11602",200,3,"Great Blue Heron",1035
"11603",200,3,"Great Crested Flycatcher",1196
"11604",200,3,"Hairy Woodpecker",1189
"11605",200,3,"House Finch",1176
"11606",200,3,"Indigo Bunting",1196
"11607",200,3,"Killdeer",1130
"11608",200,3,"Mourning Dove",1168
"11609",200,3,"Northern Cardinal",1198
"11610",200,3,"Northern Flicker",1195
"11611",200,3,"Northern Mockingbird",1169
"11612",200,3,"Northern Parula",1197
"11613",200,3,"Osprey",1193
"11614",200,3,"Ovenbird",1199
"11615",200,3,"Pileated Woodpecker",1196
"11616",200,3,"Pine Warbler",1198
"11617",200,3,"Red-bellied Woodpecker",1197
"11618",200,3,"Red-eyed Vireo",1195
"11619",200,3,"Red-headed Woodpecker",1183
"11620",200,3,"Red-shouldered Hawk",1168
"11621",200,3,"Red-tailed Hawk",1194
"11622",200,3,"Red-winged Blackbird",1188
"11623",200,3,"Ruby-throated Hummingbird",1179
"11624",200,3,"Scarlet Tanager",1198
"11625",200,3,"Summer Tanager",1196
"11626",200,3,"Tufted Titmouse",1197
"11627",200,3,"Turkey Vulture",350
"11628",200,3,"White-breasted Nuthatch",1188
"11629",200,3,"White-eyed Vireo",1194
"11630",200,3,"Yellow-billed Cuckoo",1196
"11631",200,3,"Yellow-throated Vireo",1196
"11632",200,3,"Yellow-throated Warbler",1195
"11633",201,0,"Acadian Flycatcher",1
"11634",201,0,"American Crow",1
"11635",201,0,"American Goldfinch",1
"11636",201,0,"American Redstart",1
"11637",201,0,"Barred Owl",1
"11638",201,0,"Belted Kingfisher",1
"11639",201,0,"Black Vulture",1
"11640",201,0,"Black-and-white Warbler",1
"11641",201,0,"Blue Grosbeak",1
"11642",201,0,"Blue Jay",1
"11643",201,0,"Blue-gray Gnatcatcher",1
"11644",201,0,"Brown Thrasher",1
"11645",201,0,"Brown-headed Cowbird",1
"11646",201,0,"Brown-headed Nuthatch",1
"11647",201,0,"Carolina Chickadee",1
"11648",201,0,"Carolina Wren",1
"11649",201,0,"Chimney Swift",1
"11650",201,0,"Chipping Sparrow",1
"11651",201,0,"Common Grackle",1
"11652",201,0,"Common Yellowthroat",1
"11653",201,0,"Downy Woodpecker",1
"11654",201,0,"Eastern Bluebird",1
"11655",201,0,"Eastern Phoebe",1
"11656",201,0,"Eastern Towhee",1
"11657",201,0,"Eastern Wood-Pewee",1
"11658",201,0,"Fish Crow",1
"11659",201,0,"Great Blue Heron",1
"11660",201,0,"Great Crested Flycatcher",1
"11661",201,0,"Hairy Woodpecker",1
"11662",201,0,"House Finch",1
"11663",201,0,"Indigo Bunting",1
"11664",201,0,"Killdeer",1
"11665",201,0,"Mourning Dove",1
"11666",201,0,"Northern Cardinal",1
"11667",201,0,"Northern Flicker",1
"11668",201,0,"Northern Mockingbird",1
"11669",201,0,"Northern Parula",1
"11670",201,0,"Osprey",1
"11671",201,0,"Ovenbird",1
"11672",201,0,"Pileated Woodpecker",1
"11673",201,0,"Pine Warbler",1
"11674",201,0,"Red-bellied Woodpecker",1
"11675",201,0,"Red-eyed Vireo",1
"11676",201,0,"Red-headed Woodpecker",1
"11677",201,0,"Red-shouldered Hawk",1
"11678",201,0,"Red-tailed Hawk",1
"11679",201,0,"Red-winged Blackbird",1
"11680",201,0,"Ruby-throated Hummingbird",1
"11681",201,0,"Scarlet Tanager",1
"11682",201,0,"Summer Tanager",1
"11683",201,0,"Tufted Titmouse",1
"11684",201,0,"White-breasted Nuthatch",1
"11685",201,0,"White-eyed Vireo",1
"11686",201,0,"Yellow-billed Cuckoo",1
"11687",201,0,"Yellow-throated Vireo",1
"11688",201,0,"Yellow-throated Warbler",1
"11689",201,1,"Acadian Flycatcher",1200
"11690",201,1,"American Crow",1200
"11691",201,1,"American Goldfinch",1200
"11692",201,1,"American Redstart",1200
"11693",201,1,"Barred Owl",1200
"11694",201,1,"Belted Kingfisher",1200
"11695",201,1,"Black Vulture",1189
"11696",201,1,"Black-and-white Warbler",1200
"11697",201,1,"Blue Grosbeak",1200
"11698",201,1,"Blue Jay",1200
"11699",201,1,"Blue-gray Gnatcatcher",1200
"11700",201,1,"Brown Thrasher",1081
"11701",201,1,"Brown-headed Cowbird",1200
"11702",201,1,"Brown-headed Nuthatch",1198
"11703",201,1,"Carolina Chickadee",1200
"11704",201,1,"Carolina Wren",1197
"11705",201,1,"Chimney Swift",1144
"11706",201,1,"Chipping Sparrow",1200
"11707",201,1,"Common Grackle",1198
"11708",201,1,"Common Yellowthroat",1200
"11709",201,1,"Downy Woodpecker",1200
"11710",201,1,"Eastern Bluebird",1195
"11711",201,1,"Eastern Kingbird",1092
"11712",201,1,"Eastern Phoebe",1199
"11713",201,1,"Eastern Towhee",1200
"11714",201,1,"Eastern Wood-Pewee",1200
"11715",201,1,"European Starling",155
"11716",201,1,"Fish Crow",1141
"11717",201,1,"Great Blue Heron",1161
"11718",201,1,"Great Crested Flycatcher",1200
"11719",201,1,"Hairy Woodpecker",1200
"11720",201,1,"House Finch",1184
"11721",201,1,"Indigo Bunting",1200
"11722",201,1,"Killdeer",686
"11723",201,1,"Mourning Dove",1200
"11724",201,1,"Northern Cardinal",1200
"11725",201,1,"Northern Flicker",1200
"11726",201,1,"Northern Mockingbird",1177
"11727",201,1,"Northern Parula",1200
"11728",201,1,"Osprey",1199
"11729",201,1,"Ovenbird",1200
"11730",201,1,"Pileated Woodpecker",1200
"11731",201,1,"Pine Warbler",1200
"11732",201,1,"Red-bellied Woodpecker",1200
"11733",201,1,"Red-eyed Vireo",1200
"11734",201,1,"Red-headed Woodpecker",1200
"11735",201,1,"Red-shouldered Hawk",1198
"11736",201,1,"Red-tailed Hawk",1200
"11737",201,1,"Red-winged Blackbird",1190
"11738",201,1,"Ruby-throated Hummingbird",1200
"11739",201,1,"Scarlet Tanager",1200
"11740",201,1,"Summer Tanager",1200
"11741",201,1,"Tufted Titmouse",1200
"11742",201,1,"Turkey Vulture",11
"11743",201,1,"White-breasted Nuthatch",1200
"11744",201,1,"White-eyed Vireo",1200
"11745",201,1,"Yellow-billed Cuckoo",1200
"11746",201,1,"Yellow-throated Vireo",1200
"11747",201,1,"Yellow-throated Warbler",1200
"11748",201,2,"Acadian Flycatcher",1200
"11749",201,2,"American Crow",1200
"11750",201,2,"American Goldfinch",1200
"11751",201,2,"American Redstart",1200
"11752",201,2,"Barred Owl",1199
"11753",201,2,"Belted Kingfisher",1200
"11754",201,2,"Black Vulture",1194
"11755",201,2,"Black-and-white Warbler",1200
"11756",201,2,"Blue Grosbeak",1200
"11757",201,2,"Blue Jay",1200
"11758",201,2,"Blue-gray Gnatcatcher",1200
"11759",201,2,"Brown Thrasher",1165
"11760",201,2,"Brown-headed Cowbird",1200
"11761",201,2,"Brown-headed Nuthatch",1198
